transcript_id,pdf_link,location_link,location
uk_1_12022013,,https://hansard.parliament.uk/html/commons/2013-02-12/WestminsterHall,WestminsterHall
uk_0_13022013,,https://hansard.parliament.uk/html/commons/2013-02-13/CommonsChamber,CommonsChamber
uk_1_13022013,,https://hansard.parliament.uk/html/commons/2013-02-13/WestminsterHall,WestminsterHall
uk_0_14022013,,https://hansard.parliament.uk/html/commons/2013-02-14/CommonsChamber,CommonsChamber
uk_1_14022013,,https://hansard.parliament.uk/html/commons/2013-02-14/WestminsterHall,WestminsterHall
uk_0_25022013,,https://hansard.parliament.uk/html/commons/2013-02-25/CommonsChamber,CommonsChamber
uk_0_26022013,,https://hansard.parliament.uk/html/commons/2013-02-26/CommonsChamber,CommonsChamber
uk_1_26022013,,https://hansard.parliament.uk/html/commons/2013-02-26/WestminsterHall,WestminsterHall
uk_0_27022013,,https://hansard.parliament.uk/html/commons/2013-02-27/CommonsChamber,CommonsChamber
uk_1_27022013,,https://hansard.parliament.uk/html/commons/2013-02-27/WestminsterHall,WestminsterHall
uk_0_28022013,,https://hansard.parliament.uk/html/commons/2013-02-28/CommonsChamber,CommonsChamber
uk_1_28022013,,https://hansard.parliament.uk/html/commons/2013-02-28/WestminsterHall,WestminsterHall
uk_0_01032013,,https://hansard.parliament.uk/html/commons/2013-03-01/CommonsChamber,CommonsChamber
uk_0_04032013,,https://hansard.parliament.uk/html/commons/2013-03-04/CommonsChamber,CommonsChamber
uk_0_05032013,,https://hansard.parliament.uk/html/commons/2013-03-05/CommonsChamber,CommonsChamber
uk_1_05032013,,https://hansard.parliament.uk/html/commons/2013-03-05/WestminsterHall,WestminsterHall
uk_0_06032013,,https://hansard.parliament.uk/html/commons/2013-03-06/CommonsChamber,CommonsChamber
uk_1_06032013,,https://hansard.parliament.uk/html/commons/2013-03-06/WestminsterHall,WestminsterHall
uk_0_07032013,,https://hansard.parliament.uk/html/commons/2013-03-07/CommonsChamber,CommonsChamber
uk_1_07032013,,https://hansard.parliament.uk/html/commons/2013-03-07/WestminsterHall,WestminsterHall
uk_0_11032013,,https://hansard.parliament.uk/html/commons/2013-03-11/CommonsChamber,CommonsChamber
uk_0_12032013,,https://hansard.parliament.uk/html/commons/2013-03-12/CommonsChamber,CommonsChamber
uk_1_12032013,,https://hansard.parliament.uk/html/commons/2013-03-12/WestminsterHall,WestminsterHall
uk_0_13032013,,https://hansard.parliament.uk/html/commons/2013-03-13/CommonsChamber,CommonsChamber
uk_1_13032013,,https://hansard.parliament.uk/html/commons/2013-03-13/WestminsterHall,WestminsterHall
uk_0_14032013,,https://hansard.parliament.uk/html/commons/2013-03-14/CommonsChamber,CommonsChamber
uk_1_14032013,,https://hansard.parliament.uk/html/commons/2013-03-14/WestminsterHall,WestminsterHall
uk_0_18032013,,https://hansard.parliament.uk/html/commons/2013-03-18/CommonsChamber,CommonsChamber
uk_0_19032013,,https://hansard.parliament.uk/html/commons/2013-03-19/CommonsChamber,CommonsChamber
uk_1_19032013,,https://hansard.parliament.uk/html/commons/2013-03-19/WestminsterHall,WestminsterHall
uk_0_20032013,,https://hansard.parliament.uk/html/commons/2013-03-20/CommonsChamber,CommonsChamber
uk_1_20032013,,https://hansard.parliament.uk/html/commons/2013-03-20/WestminsterHall,WestminsterHall
uk_0_21032013,,https://hansard.parliament.uk/html/commons/2013-03-21/CommonsChamber,CommonsChamber
uk_1_21032013,,https://hansard.parliament.uk/html/commons/2013-03-21/WestminsterHall,WestminsterHall
uk_0_22032013,,https://hansard.parliament.uk/html/commons/2013-03-22/CommonsChamber,CommonsChamber
uk_0_25032013,,https://hansard.parliament.uk/html/commons/2013-03-25/CommonsChamber,CommonsChamber
uk_1_25032013,,https://hansard.parliament.uk/html/commons/2013-03-25/WestminsterHall,WestminsterHall
uk_0_26032013,,https://hansard.parliament.uk/html/commons/2013-03-26/CommonsChamber,CommonsChamber
uk_1_26032013,,https://hansard.parliament.uk/html/commons/2013-03-26/WestminsterHall,WestminsterHall
uk_0_10042013,,https://hansard.parliament.uk/html/commons/2013-04-10/CommonsChamber,CommonsChamber
uk_0_15042013,,https://hansard.parliament.uk/html/commons/2013-04-15/CommonsChamber,CommonsChamber
uk_0_16042013,,https://hansard.parliament.uk/html/commons/2013-04-16/CommonsChamber,CommonsChamber
uk_1_16042013,,https://hansard.parliament.uk/html/commons/2013-04-16/WestminsterHall,WestminsterHall
uk_0_17042013,,https://hansard.parliament.uk/html/commons/2013-04-17/CommonsChamber,CommonsChamber
uk_1_17042013,,https://hansard.parliament.uk/html/commons/2013-04-17/WestminsterHall,WestminsterHall
uk_0_18042013,,https://hansard.parliament.uk/html/commons/2013-04-18/CommonsChamber,CommonsChamber
uk_1_18042013,,https://hansard.parliament.uk/html/commons/2013-04-18/WestminsterHall,WestminsterHall
uk_0_22042013,,https://hansard.parliament.uk/html/commons/2013-04-22/CommonsChamber,CommonsChamber
uk_1_22042013,,https://hansard.parliament.uk/html/commons/2013-04-22/WestminsterHall,WestminsterHall
uk_0_23042013,,https://hansard.parliament.uk/html/commons/2013-04-23/CommonsChamber,CommonsChamber
uk_1_23042013,,https://hansard.parliament.uk/html/commons/2013-04-23/WestminsterHall,WestminsterHall
uk_0_24042013,,https://hansard.parliament.uk/html/commons/2013-04-24/CommonsChamber,CommonsChamber
uk_1_24042013,,https://hansard.parliament.uk/html/commons/2013-04-24/WestminsterHall,WestminsterHall
uk_0_25042013,,https://hansard.parliament.uk/html/commons/2013-04-25/CommonsChamber,CommonsChamber
uk_1_25042013,,https://hansard.parliament.uk/html/commons/2013-04-25/WestminsterHall,WestminsterHall
uk_0_08052013,,https://hansard.parliament.uk/html/commons/2013-05-08/CommonsChamber,CommonsChamber
uk_0_09052013,,https://hansard.parliament.uk/html/commons/2013-05-09/CommonsChamber,CommonsChamber
uk_0_10052013,,https://hansard.parliament.uk/html/commons/2013-05-10/CommonsChamber,CommonsChamber
uk_0_13052013,,https://hansard.parliament.uk/html/commons/2013-05-13/CommonsChamber,CommonsChamber
uk_0_14052013,,https://hansard.parliament.uk/html/commons/2013-05-14/CommonsChamber,CommonsChamber
uk_0_15052013,,https://hansard.parliament.uk/html/commons/2013-05-15/CommonsChamber,CommonsChamber
uk_0_16052013,,https://hansard.parliament.uk/html/commons/2013-05-16/CommonsChamber,CommonsChamber
uk_1_16052013,,https://hansard.parliament.uk/html/commons/2013-05-16/WestminsterHall,WestminsterHall
uk_0_20052013,,https://hansard.parliament.uk/html/commons/2013-05-20/CommonsChamber,CommonsChamber
uk_0_21052013,,https://hansard.parliament.uk/html/commons/2013-05-21/CommonsChamber,CommonsChamber
uk_1_21052013,,https://hansard.parliament.uk/html/commons/2013-05-21/WestminsterHall,WestminsterHall
uk_0_03062013,,https://hansard.parliament.uk/html/commons/2013-06-03/CommonsChamber,CommonsChamber
uk_0_04062013,,https://hansard.parliament.uk/html/commons/2013-06-04/CommonsChamber,CommonsChamber
uk_1_04062013,,https://hansard.parliament.uk/html/commons/2013-06-04/WestminsterHall,WestminsterHall
uk_0_05062013,,https://hansard.parliament.uk/html/commons/2013-06-05/CommonsChamber,CommonsChamber
uk_1_05062013,,https://hansard.parliament.uk/html/commons/2013-06-05/WestminsterHall,WestminsterHall
uk_0_06062013,,https://hansard.parliament.uk/html/commons/2013-06-06/CommonsChamber,CommonsChamber
uk_1_06062013,,https://hansard.parliament.uk/html/commons/2013-06-06/WestminsterHall,WestminsterHall
uk_0_10062013,,https://hansard.parliament.uk/html/commons/2013-06-10/CommonsChamber,CommonsChamber
uk_0_11062013,,https://hansard.parliament.uk/html/commons/2013-06-11/CommonsChamber,CommonsChamber
uk_1_11062013,,https://hansard.parliament.uk/html/commons/2013-06-11/WestminsterHall,WestminsterHall
uk_0_12062013,,https://hansard.parliament.uk/html/commons/2013-06-12/CommonsChamber,CommonsChamber
uk_1_12062013,,https://hansard.parliament.uk/html/commons/2013-06-12/WestminsterHall,WestminsterHall
uk_0_13062013,,https://hansard.parliament.uk/html/commons/2013-06-13/CommonsChamber,CommonsChamber
uk_1_13062013,,https://hansard.parliament.uk/html/commons/2013-06-13/WestminsterHall,WestminsterHall
uk_0_17062013,,https://hansard.parliament.uk/html/commons/2013-06-17/CommonsChamber,CommonsChamber
uk_0_18062013,,https://hansard.parliament.uk/html/commons/2013-06-18/CommonsChamber,CommonsChamber
uk_1_18062013,,https://hansard.parliament.uk/html/commons/2013-06-18/WestminsterHall,WestminsterHall
uk_0_19062013,,https://hansard.parliament.uk/html/commons/2013-06-19/CommonsChamber,CommonsChamber
uk_1_19062013,,https://hansard.parliament.uk/html/commons/2013-06-19/WestminsterHall,WestminsterHall
uk_0_20062013,,https://hansard.parliament.uk/html/commons/2013-06-20/CommonsChamber,CommonsChamber
uk_1_20062013,,https://hansard.parliament.uk/html/commons/2013-06-20/WestminsterHall,WestminsterHall
uk_0_24062013,,https://hansard.parliament.uk/html/commons/2013-06-24/CommonsChamber,CommonsChamber
uk_0_25062013,,https://hansard.parliament.uk/html/commons/2013-06-25/CommonsChamber,CommonsChamber
uk_1_25062013,,https://hansard.parliament.uk/html/commons/2013-06-25/WestminsterHall,WestminsterHall
uk_0_26062013,,https://hansard.parliament.uk/html/commons/2013-06-26/CommonsChamber,CommonsChamber
uk_1_26062013,,https://hansard.parliament.uk/html/commons/2013-06-26/WestminsterHall,WestminsterHall
uk_0_27062013,,https://hansard.parliament.uk/html/commons/2013-06-27/CommonsChamber,CommonsChamber
uk_1_27062013,,https://hansard.parliament.uk/html/commons/2013-06-27/WestminsterHall,WestminsterHall
uk_0_01072013,,https://hansard.parliament.uk/html/commons/2013-07-01/CommonsChamber,CommonsChamber
uk_0_02072013,,https://hansard.parliament.uk/html/commons/2013-07-02/CommonsChamber,CommonsChamber
uk_1_02072013,,https://hansard.parliament.uk/html/commons/2013-07-02/WestminsterHall,WestminsterHall
uk_0_03072013,,https://hansard.parliament.uk/html/commons/2013-07-03/CommonsChamber,CommonsChamber
uk_1_03072013,,https://hansard.parliament.uk/html/commons/2013-07-03/WestminsterHall,WestminsterHall
uk_0_04072013,,https://hansard.parliament.uk/html/commons/2013-07-04/CommonsChamber,CommonsChamber
uk_1_04072013,,https://hansard.parliament.uk/html/commons/2013-07-04/WestminsterHall,WestminsterHall
uk_0_05072013,,https://hansard.parliament.uk/html/commons/2013-07-05/CommonsChamber,CommonsChamber
uk_0_08072013,,https://hansard.parliament.uk/html/commons/2013-07-08/CommonsChamber,CommonsChamber
uk_0_09072013,,https://hansard.parliament.uk/html/commons/2013-07-09/CommonsChamber,CommonsChamber
uk_1_09072013,,https://hansard.parliament.uk/html/commons/2013-07-09/WestminsterHall,WestminsterHall
uk_0_10072013,,https://hansard.parliament.uk/html/commons/2013-07-10/CommonsChamber,CommonsChamber
uk_1_10072013,,https://hansard.parliament.uk/html/commons/2013-07-10/WestminsterHall,WestminsterHall
uk_0_11072013,,https://hansard.parliament.uk/html/commons/2013-07-11/CommonsChamber,CommonsChamber
uk_1_11072013,,https://hansard.parliament.uk/html/commons/2013-07-11/WestminsterHall,WestminsterHall
uk_0_12072013,,https://hansard.parliament.uk/html/commons/2013-07-12/CommonsChamber,CommonsChamber
uk_0_15072013,,https://hansard.parliament.uk/html/commons/2013-07-15/CommonsChamber,CommonsChamber
uk_0_16072013,,https://hansard.parliament.uk/html/commons/2013-07-16/CommonsChamber,CommonsChamber
uk_1_16072013,,https://hansard.parliament.uk/html/commons/2013-07-16/WestminsterHall,WestminsterHall
uk_0_17072013,,https://hansard.parliament.uk/html/commons/2013-07-17/CommonsChamber,CommonsChamber
uk_1_17072013,,https://hansard.parliament.uk/html/commons/2013-07-17/WestminsterHall,WestminsterHall
uk_0_18072013,,https://hansard.parliament.uk/html/commons/2013-07-18/CommonsChamber,CommonsChamber
uk_1_18072013,,https://hansard.parliament.uk/html/commons/2013-07-18/WestminsterHall,WestminsterHall
uk_0_29082013,,https://hansard.parliament.uk/html/commons/2013-08-29/CommonsChamber,CommonsChamber
uk_0_02092013,,https://hansard.parliament.uk/html/commons/2013-09-02/CommonsChamber,CommonsChamber
uk_0_03092013,,https://hansard.parliament.uk/html/commons/2013-09-03/CommonsChamber,CommonsChamber
uk_1_03092013,,https://hansard.parliament.uk/html/commons/2013-09-03/WestminsterHall,WestminsterHall
uk_0_04092013,,https://hansard.parliament.uk/html/commons/2013-09-04/CommonsChamber,CommonsChamber
uk_1_04092013,,https://hansard.parliament.uk/html/commons/2013-09-04/WestminsterHall,WestminsterHall
uk_0_05092013,,https://hansard.parliament.uk/html/commons/2013-09-05/CommonsChamber,CommonsChamber
uk_1_05092013,,https://hansard.parliament.uk/html/commons/2013-09-05/WestminsterHall,WestminsterHall
uk_0_06092013,,https://hansard.parliament.uk/html/commons/2013-09-06/CommonsChamber,CommonsChamber
uk_0_09092013,,https://hansard.parliament.uk/html/commons/2013-09-09/CommonsChamber,CommonsChamber
uk_1_09092013,,https://hansard.parliament.uk/html/commons/2013-09-09/WestminsterHall,WestminsterHall
uk_0_10092013,,https://hansard.parliament.uk/html/commons/2013-09-10/CommonsChamber,CommonsChamber
uk_1_10092013,,https://hansard.parliament.uk/html/commons/2013-09-10/WestminsterHall,WestminsterHall
uk_0_11092013,,https://hansard.parliament.uk/html/commons/2013-09-11/CommonsChamber,CommonsChamber
uk_1_11092013,,https://hansard.parliament.uk/html/commons/2013-09-11/WestminsterHall,WestminsterHall
uk_0_12092013,,https://hansard.parliament.uk/html/commons/2013-09-12/CommonsChamber,CommonsChamber
uk_1_12092013,,https://hansard.parliament.uk/html/commons/2013-09-12/WestminsterHall,WestminsterHall
uk_0_13092013,,https://hansard.parliament.uk/html/commons/2013-09-13/CommonsChamber,CommonsChamber
uk_0_08102013,,https://hansard.parliament.uk/html/commons/2013-10-08/CommonsChamber,CommonsChamber
uk_1_08102013,,https://hansard.parliament.uk/html/commons/2013-10-08/WestminsterHall,WestminsterHall
uk_0_09102013,,https://hansard.parliament.uk/html/commons/2013-10-09/CommonsChamber,CommonsChamber
uk_1_09102013,,https://hansard.parliament.uk/html/commons/2013-10-09/WestminsterHall,WestminsterHall
uk_0_10102013,,https://hansard.parliament.uk/html/commons/2013-10-10/CommonsChamber,CommonsChamber
uk_1_10102013,,https://hansard.parliament.uk/html/commons/2013-10-10/WestminsterHall,WestminsterHall
uk_0_14102013,,https://hansard.parliament.uk/html/commons/2013-10-14/CommonsChamber,CommonsChamber
uk_0_15102013,,https://hansard.parliament.uk/html/commons/2013-10-15/CommonsChamber,CommonsChamber
uk_1_15102013,,https://hansard.parliament.uk/html/commons/2013-10-15/WestminsterHall,WestminsterHall
uk_0_16102013,,https://hansard.parliament.uk/html/commons/2013-10-16/CommonsChamber,CommonsChamber
uk_1_16102013,,https://hansard.parliament.uk/html/commons/2013-10-16/WestminsterHall,WestminsterHall
uk_0_17102013,,https://hansard.parliament.uk/html/commons/2013-10-17/CommonsChamber,CommonsChamber
uk_1_17102013,,https://hansard.parliament.uk/html/commons/2013-10-17/WestminsterHall,WestminsterHall
uk_0_18102013,,https://hansard.parliament.uk/html/commons/2013-10-18/CommonsChamber,CommonsChamber
uk_0_21102013,,https://hansard.parliament.uk/html/commons/2013-10-21/CommonsChamber,CommonsChamber
uk_0_22102013,,https://hansard.parliament.uk/html/commons/2013-10-22/CommonsChamber,CommonsChamber
uk_1_22102013,,https://hansard.parliament.uk/html/commons/2013-10-22/WestminsterHall,WestminsterHall
uk_0_23102013,,https://hansard.parliament.uk/html/commons/2013-10-23/CommonsChamber,CommonsChamber
uk_1_23102013,,https://hansard.parliament.uk/html/commons/2013-10-23/WestminsterHall,WestminsterHall
uk_0_24102013,,https://hansard.parliament.uk/html/commons/2013-10-24/CommonsChamber,CommonsChamber
uk_1_24102013,,https://hansard.parliament.uk/html/commons/2013-10-24/WestminsterHall,WestminsterHall
uk_0_25102013,,https://hansard.parliament.uk/html/commons/2013-10-25/CommonsChamber,CommonsChamber
uk_0_28102013,,https://hansard.parliament.uk/html/commons/2013-10-28/CommonsChamber,CommonsChamber
uk_0_29102013,,https://hansard.parliament.uk/html/commons/2013-10-29/CommonsChamber,CommonsChamber
uk_1_29102013,,https://hansard.parliament.uk/html/commons/2013-10-29/WestminsterHall,WestminsterHall
uk_0_30102013,,https://hansard.parliament.uk/html/commons/2013-10-30/CommonsChamber,CommonsChamber
uk_1_30102013,,https://hansard.parliament.uk/html/commons/2013-10-30/WestminsterHall,WestminsterHall
uk_0_31102013,,https://hansard.parliament.uk/html/commons/2013-10-31/CommonsChamber,CommonsChamber
uk_1_31102013,,https://hansard.parliament.uk/html/commons/2013-10-31/WestminsterHall,WestminsterHall
uk_0_01112013,,https://hansard.parliament.uk/html/commons/2013-11-01/CommonsChamber,CommonsChamber
uk_0_04112013,,https://hansard.parliament.uk/html/commons/2013-11-04/CommonsChamber,CommonsChamber
uk_0_05112013,,https://hansard.parliament.uk/html/commons/2013-11-05/CommonsChamber,CommonsChamber
uk_1_05112013,,https://hansard.parliament.uk/html/commons/2013-11-05/WestminsterHall,WestminsterHall
uk_0_06112013,,https://hansard.parliament.uk/html/commons/2013-11-06/CommonsChamber,CommonsChamber
uk_1_06112013,,https://hansard.parliament.uk/html/commons/2013-11-06/WestminsterHall,WestminsterHall
uk_0_07112013,,https://hansard.parliament.uk/html/commons/2013-11-07/CommonsChamber,CommonsChamber
uk_1_07112013,,https://hansard.parliament.uk/html/commons/2013-11-07/WestminsterHall,WestminsterHall
uk_0_08112013,,https://hansard.parliament.uk/html/commons/2013-11-08/CommonsChamber,CommonsChamber
uk_0_11112013,,https://hansard.parliament.uk/html/commons/2013-11-11/CommonsChamber,CommonsChamber
uk_0_12112013,,https://hansard.parliament.uk/html/commons/2013-11-12/CommonsChamber,CommonsChamber
uk_1_12112013,,https://hansard.parliament.uk/html/commons/2013-11-12/WestminsterHall,WestminsterHall
uk_0_18112013,,https://hansard.parliament.uk/html/commons/2013-11-18/CommonsChamber,CommonsChamber
uk_0_19112013,,https://hansard.parliament.uk/html/commons/2013-11-19/CommonsChamber,CommonsChamber
