video_id,mp3_link
13_218_09042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 218 09-04-2019 1600hrs.mp3
13_219_10042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 219 10-04-2019 1600hrs.mp3
13_220_11042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 220 11-04-2019 1600hrs.mp3
13_221_15042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 221 15-04-2019 1600hrs.mp3
13_222_16042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 222 16-04-2019 1600hrs.mp3
13_223_17042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 223 17-04-2019 1600hrs.mp3
13_224_06052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 224 06-05-2019 1600hrs.mp3
13_225_07052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 225 07-05-2019 1600hrs.mp3
13_226_08052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 226 08-05-2019 1600hrs.mp3
13_227_13052019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20227%2013-05-2019%201600hrs.mp3
13_228_28052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 228 28-05-2019 1600hrs.mp3
13_229_29052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 229 29-05-2019 0900hrs.mp3
13_230_03062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 230 03-06-2019 0900hrs.mp3
13_231_03062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 231 03-06-2019 1600hrs.mp3
13_232_04062019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20232%2004-06-2019%201600hrs.mp3
13_233_05062019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20233%2005-06-2019%201430hrs.mp3
13_234_10062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 234 10-06-2019 1600hrs.mp3
13_235_11062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 235 11-06-2019 1600hrs.mp3
13_236_12062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 236 12-06-2019 1600hrs.mp3
13_237_17062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 237 17-06-2019 1600hrs.mp3
13_238_18062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 238 18-06-2019 1600hrs.mp3
13_239_19062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 239 19-06-2019 1600hrs.mp3
13_240_24062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 240 24-06-2019 1600hrs.mp3
13_241_25062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 241 25-06-2019 1600hrs.mp3
13_242_26062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 242 26-06-2019 1600hrs.mp3
13_243_01072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 243 01-07-2019 1600hrs.mp3
13_244_02072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 244 02-07-2019 1600hrs.mp3
13_245_03072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 245 03-07-2019 1600hrs.mp3
13_246_08072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 246 08-07-2019 1600hrs.mp3
13_247_09072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 247 09-07-2019 1600hrs.mp3
13_248_10072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 248 10-07-2019 1600hrs.mp3
13_249_17072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 249 17-07-2019 1600hrs.mp3
13_250_07102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 250 07-10-2019 1600hrs.mp3
13_251_08102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 251 08-10-2019 1600hrs.mp3
13_252_09102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 252 09-10-2019 1600hrs.mp3
13_253_14102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 253 14-10-2019 1800hrs.mp3
13_254_15102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 254 15-10-2019 1600hrs.mp3
13_255_17102019,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20255%2017-10-2019%201600hrs.mp3
13_256_21102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 256 21-10-2019 1800hrs.mp3
13_257_22102019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20257%2022-10-2019%201800hrs.mp3
13_258_23102019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20258%2023-10-2019%200900hrs.mp3
13_259_23102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 259 23-10-2019 1400hrs.mp3
13_260_23102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 260 23-10-2019 1800hrs.mp3
13_261_24102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 261 24-10-2019 0900hrs.mp3
13_262_24102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 262 24-10-2019 1600hrs.mp3
13_263_25102019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20263%2025-10-2019%200900hrs.mp3
13_264_25102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 264 25-10-2019 1400hrs.mp3
13_265_25102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 265 25-10-2019 1800hrs.mp3
13_266_28102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 266 28-10-2019 0900hrs.mp3
13_267_28102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 267 28-10-2019 1400hrs.mp3
13_268_28102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 268 28-10-2019 1800hrs.mp3
13_269_29102019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20269%2029-10-2019%200900hrs.mp3
13_270_29102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 270 29-10-2019 1600hrs.mp3
13_271_30102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 271 30-10-2019 0900hrs.mp3
13_272_30102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 272 30-10-2019 1600hrs.mp3
13_273_04112019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 273 04-11-2019 1600hrs.mp3
13_274_05112019,https://parlament.mtAudio/13thleg/Plenary%20Session/Plenary%20274%2005-11-2019%201600hrs.mp3
13_275_06112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 275 06-11-2019 1600hrs.mp3
13_276_11112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 276 11-11-2019 1600hrs.mp3
13_277_12112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 277 12-11-2019 1600hrs.mp3
13_278_13112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 278 13-11-2019 1600hrs.mp3
13_279_18112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 279 18-11-2019 1600hrs.mp3
13_280_19112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 280 19-11-2019 1600hrs.mp3
13_281_20112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 281 20-11-2019 1600hrs.mp3
13_282_25112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 282 25-11-2019 1600hrs.mp3
13_283_26112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 283 26-11-2019 1600hrs.mp3
13_284_27112019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20284%2027-11-2019%201600hrs.mp3
13_285_02122019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 285 02-12-2019 1600hrs.mp3
13_286_03122019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 286 03-12-2019 0900hrs.mp3
13_287_04122019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 287 04-12-2019 0900hrs.mp3
13_288_20012020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20288%2020-01-2020%200900hrs.mp3
13_289_21012020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 289 21-01-2020 1600hrs.mp3
13_290_22012020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 290 22-01-2020 1600hrs.mp3
13_291_27012020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20291%2027-01-2020%201600hrs.mp3
13_292_28012020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 292 28-01-2020 1600hrs.mp3
13_293_29012020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 293 29-01-2020 1600hrs.mp3
13_294_03022020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 294 03-02-2020 1600hrs.mp3
13_295_04022020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 295 04-02-2020 1600hrs.mp3
13_296_05022020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 296 05-02-2020 1600hrs.mp3
13_297_11022020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 297 11-02-2020 1600hrs.mp3
13_298_12022020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 298 12-02-2020 1400hrs.mp3
13_299_17022020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20299%2017-02-2020%201600hrs.mp3
13_300_18022020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 300 18-02-2020 1600hrs.mp3
13_301_19022020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20301%2019-02-2020%200900hrs.mp3
13_302_26022020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 302 26-02-2020 1600hrs.mp3
13_303_02032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 303 02-03-2020 1600hrs.mp3
13_304_03032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 304 03-03-2020 1600hrs.mp3
13_305_04032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 305 04-03-2020 1600hrs.mp3
13_306_09032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 306 09-03-2020 1600hrs.mp3
13_307_10032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 307 10-03-2020 1600hrs.mp3
13_308_11032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 308 11-03-2020 1600hrs.mp3
13_309_12032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 309 12-03-2020 1600hrs.mp3
13_310_16032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 310 16-03-2020 1600hrs.mp3
13_311_17032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20311%2017-03-2020%201600hrs.mp3
13_312_18032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20312%2018-03-2020%201600hrs.mp3
13_313_23032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20313%2023-03-2020%201600hrs.mp3
13_314_24032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20314%2024-03-2020%201600hrs.mp3
13_315_25032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20315%2025-03-2020%201600hrs.mp3
13_316_30032020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 316 30-03-2020 1600hrs.mp3
13_317_01042020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20317%2001-04-2020%201600hrs.mp3
13_318_20042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 318 20-04-2020 1600hrs.mp3
13_319_21042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 319 21-04-2020 1600hrs.mp3
13_320_22042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 320 22-04-2020 1600hrs.mp3
13_321_27042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 321 27-04-2020 1600hrs.mp3
13_322_28042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 322 28-04-2020 1600hrs.mp3
13_323_29042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 323 29-04-2020 1600hrs.mp3
13_324_30042020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 324 30-04-2020 1600hrs.mp3
13_325_04052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 325 04-05-2020 1600hrs.mp3
13_326_05052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 326 05-05-2020 1600hrs.mp3
13_327_06052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 327 06-05-2020 1600hrs.mp3
13_328_11052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 328 11-05-2020 1600hrs.mp3
13_329_12052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 329 12-05-2020 1600hrs.mp3
13_330_13052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 330 13-05-2020 1600hrs.mp3
13_331_18052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 331 18-05-2020 1600hrs.mp3
13_332_19052020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20332%2019-05-2020%201600hrs.mp3
13_333_20052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 333 20-05-2020 1600hrs.mp3
13_334_25052020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 334 25-05-2020 1600hrs.mp3
13_335_26052020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20335%2026-05-2020%201600hrs.mp3
13_336_27052020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20336%2027-05-2020%201600hrs.mp3
13_337_01062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 337 01-06-2020 1600hrs.mp3
13_338_02062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 338 02-06-2020 1600hrs.mp3
13_339_03062020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20339%2003-06-2020%201600hrs.mp3
13_340_08062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 340 08-06-2020 1600hrs.mp3
13_341_09062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 341 09-06-2020 1600hrs.mp3
13_342_10062020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20342%2010-06-2020%201600hrs.mp3
13_343_15062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 343 15-06-2020 1600hrs.mp3
13_344_16062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 344 16-06-2020 1600hrs.mp3
13_345_17062020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20345%2017-06-2020%201600hrs.mp3
13_346_22062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 346 22-06-2020 1600hrs.mp3
13_347_23062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 347 23-06-2020 1600hrs.mp3
13_348_24062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 348 24-06-2020 0900hrs.mp3
13_349_24062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 349 24-06-2020 1600hrs.mp3
13_350_30062020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 350 30-06-2020 1600hrs.mp3
13_351_01072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 351 01-07-2020 1600hrs.mp3
13_352_06072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 352 06-07-2020 1600hrs.mp3
13_353_07072020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20353%2007-07-2020%201600hrs.mp3
13_354_08072020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20354%2008-07-2020%201600hrs.mp3
13_355_13072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 355 13-07-2020 0900hrs.mp3
13_356_13072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 356 13-07-2020 1600hrs.mp3
13_357_14072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 357 14-07-2020 0900hrs.mp3
13_358_14072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 358 14-07-2020 1600hrs.mp3
13_359_15072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 359 15-07-2020 0900hrs.mp3
13_360_15072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 360 15-07-2020 1600hrs.mp3
13_361_20072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 361 20-07-2020 1600hrs.mp3
13_362_21072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 362 21-07-2020 1600hrs.mp3
13_363_22072020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20363%2022-07-2020%201600hrs.mp3
13_364_27072020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 364 27-07-2020 1600hrs.mp3
13_365_28072020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20365%2028-07-2020%201400hrs.mp3
13_366_29072020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 366 29-07-2020 1400hrs.mp3
13_367_05102020,https://parlament.mt/audio/13thleg/Plenary%20Session/Plenary%20367%2005-10-2020%201600hrs.mp3
13_368_06102020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20368%2006-10-2020%201600hrs.mp3
13_369_07102020,https://parlament.mt/audio/13thleg/Plenary%20Session/Plenary%20369%2007-10-2020%201600hrs.mp3
13_370_12102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20370%2012-10-2020%201600hrs.mp3
13_371_13102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20371%2013-10-2020%201600hrs.mp3
13_372_14102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20372%2014-10-2020%201600hrs.mp3
13_373_19102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20373%2019-10-2020%201800hrs.mp3
13_374_20102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20374%2020-10-2020%201600hrs.mp3
13_375_21102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20375%2021-10-2020%200900hrs.mp3
13_376_22102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20376%2022-10-2020%200900hrs.mp3
13_377_22102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20377%2022-10-2020%201600hrs.mp3
13_378_26102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20378%2026-10-2020%201800hrs.mp3
13_379_27102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20379%2027-10-2020%201800hrs.mp3
13_380_28102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20380%2028-10-2020%200900hrs.mp3
13_381_28102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20381%2028-10-2020%201600hrs.mp3
13_382_29102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20382%2029-10-2020%200900hrs.mp3
13_383_29102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20383%2029-10-2020%201600hrs.mp3
13_384_30102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20384%2030-10-2020%200900hrs.mp3
13_385_30102020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20385%2030-10-2020%201600hrs.mp3
13_386_02112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20386%2002-11-2020%200900hrs.mp3
13_387_02112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20387%2002-11-2020%201600hrs.mp3
13_388_03112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20388%2003-11-2020%200900hrs.mp3
13_389_03112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20389%2003-11-2020%201600hrs.mp3
13_390_04112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20390%2004-11-2020%200900hrs.mp3
13_391_04112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20391%2004-11-2020%201400hrs.mp3
13_392_04112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20392%2004-11-2020%201800hrs.mp3
13_393_05112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20393%2005-11-2020%200900hrs.mp3
13_394_05112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20394%2005-11-2020%201600hrs.mp3
13_395_06112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20395%2006-11-2020%200900hrs.mp3
13_396_06112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20396%2006-11-2020%201600hrs.mp3
13_397_09112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20397%2009-11-2020%201600hrs.mp3
13_398_10112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20398%2010-11-2020%201600hrs.mp3
13_399_11112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20399%2011-11-2020%201600hrs.mp3
13_400_16112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20400%2016-11-2020%201600hrs.mp3
13_401_17112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20401%2017-11-2020%201600hrs.mp3
13_402_18112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20402%2018-11-2020%201630hrs.mp3
13_403_23112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20403%2023-11-2020%201600hrs.mp3
13_404_24112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20404%2024-11-2020%201600hrs.mp3
13_405_30112020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20405%2030-11-2020%201649hrs.mp3
13_406_01122020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20406%2001-12-2020%201600hrs.mp3
13_407_02122020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20407%2002-12-2020%201600hrs.mp3
13_408_07122020,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20408%2007-12-2020%201600hrs.mp3
